Year,Country of origin,Country of asylum,Refugees under UNHCR's mandate,Asylum-seekers,Returned refugees,IDPs of concern to UNHCR,Returned IDPss,Stateless persons,Others of concern,Other people in need of international protection,Host Community
2021,Russian Federation,Costa Rica,27,24,0,0,0,0,0,,0
2021,Russian Federation,Cyprus,77,75,0,0,0,0,0,,0
2021,Russian Federation,Czechia,173,19,0,0,0,0,0,,0
2021,Russian Federation,Denmark,630,29,0,0,0,0,0,,0
2021,Russian Federation,Ecuador,36,5,0,0,0,0,0,,0
2021,Russian Federation,Estonia,53,5,0,0,0,0,0,,0
2021,Russian Federation,Finland,844,184,0,0,0,0,0,,0
2021,Russian Federation,France,32918,1281,0,0,0,0,0,,0
2021,Russian Federation,United Kingdom of Great Britain and Northern Ireland,876,704,0,0,0,0,0,,0
2021,Russian Federation,Georgia,223,81,0,0,0,0,0,,0
2021,Russian Federation,Germany,9584,10362,0,0,0,0,0,,0
2021,Russian Federation,Greece,21,35,0,0,0,0,0,,0
2021,Russian Federation,Guatemala,5,0,0,0,0,0,0,,0
2021,Russian Federation,Croatia,15,6,0,0,0,0,0,,0
2021,Russian Federation,Hungary,37,0,0,0,0,0,0,,0
2021,Russian Federation,Iceland,20,0,0,0,0,0,0,,0
2021,Russian Federation,India,0,15,0,0,0,0,0,,0
2021,Russian Federation,Indonesia,5,5,0,0,0,0,0,,0
2021,Russian Federation,Ireland,83,15,0,0,0,0,0,,0
2021,Russian Federation,Israel,5,2537,0,0,0,0,0,,0
2021,Russian Federation,Italy,248,83,0,0,0,0,0,,0
2021,Russian Federation,Jordan,24,7,0,0,0,0,0,,0
2021,Russian Federation,Rep. of Korea,13,1000,0,0,0,0,0,,0
2021,Russian Federation,Lithuania,688,8,0,0,0,0,0,,0
2021,Russian Federation,Luxembourg,17,10,0,0,0,0,0,,0
2021,Russian Federation,Latvia,59,9,0,0,0,0,0,,0
2021,Russian Federation,Mauritania,11,0,0,0,0,0,0,,0
2021,Russian Federation,North Macedonia,0,5,0,0,0,0,0,,0
2021,Russian Federation,Rep. of Moldova,5,5,0,0,0,0,0,,0
2021,Russian Federation,Mexico,44,31,0,0,0,0,0,,0
2021,Russian Federation,Malaysia,6,0,0,0,0,0,0,,0
2021,Russian Federation,Montenegro,6,13,0,0,0,0,0,,0
2021,Russian Federation,Malta,18,0,0,0,0,0,0,,0
2021,Russian Federation,Netherlands (Kingdom of the),467,121,0,0,0,0,0,,0
2021,Russian Federation,Norway,311,16,0,0,0,0,0,,0
2021,Russian Federation,New Zealand,32,15,0,0,0,0,0,,0
2021,Russian Federation,Pakistan,6,0,0,0,0,0,0,,0
2021,Russian Federation,Peru,0,5,0,0,0,0,0,,0
2021,Russian Federation,Philippines,5,0,0,0,0,0,0,,0
2021,Russian Federation,Poland,1078,424,0,0,0,0,0,,0
2021,Russian Federation,Portugal,22,0,0,0,0,0,0,,0
2021,Russian Federation,South Africa,10,0,0,0,0,0,0,,0
2021,Russian Federation,Spain,450,1870,0,0,0,0,0,,0
2021,Russian Federation,Serbia and Kosovo: S/RES/1244 (1999),5,6,0,0,0,0,0,,0
2021,Russian Federation,Slovakia,38,0,0,0,0,0,0,,0
2021,Russian Federation,Slovenia,21,0,0,0,0,0,0,,0
2021,Russian Federation,Sweden,1314,354,0,0,0,0,0,,0
2021,Russian Federation,Switzerland,738,77,0,0,0,0,0,,0
2021,Russian Federation,United Arab Emirates,0,5,0,0,0,0,0,,0
2021,Russian Federation,Ukraine,175,167,0,0,0,0,0,,0
2021,Russian Federation,Uruguay,13,5,0,0,0,0,0,,0
2021,Russian Federation,United States of America,6718,21873,0,0,0,0,0,,0
2021,Rwanda,Angola,499,141,0,0,0,0,0,,0
2021,Rwanda,Egypt,5,0,0,0,0,0,0,,0
2021,Rwanda,Australia,90,54,0,0,0,0,0,,0
2021,Rwanda,Austria,12,5,0,0,0,0,0,,0
2021,Rwanda,Burundi,614,393,0,0,0,0,28,,0
2021,Rwanda,Belgium,826,325,0,0,0,0,0,,0
2021,Rwanda,Benin,0,5,0,0,0,0,0,,0
2021,Rwanda,Burkina Faso,16,0,0,0,0,0,0,,0
2021,Rwanda,Botswana,17,0,0,0,0,0,0,,0
2021,Rwanda,Brazil,18,5,0,0,0,0,0,,0
2021,Rwanda,Canada,995,422,0,0,0,0,0,,0
2021,Rwanda,Central African Rep.,219,0,0,0,0,0,0,,0
2021,Rwanda,Chad,15,0,0,0,0,0,0,,0
2021,Rwanda,China,0,9,0,0,0,0,0,,0
2021,Rwanda,Cameroon,260,152,0,0,0,0,0,,0
2021,Rwanda,Congo,2556,480,6,0,0,0,7240,,0
2021,Rwanda,Dem. Rep. of the Congo,210978,74,1920,0,0,0,0,,0
2021,Rwanda,Cyprus,5,6,0,0,0,0,0,,0
2021,Rwanda,Denmark,13,5,0,0,0,0,0,,0
2021,Rwanda,Ecuador,5,0,0,0,0,0,0,,0
2021,Rwanda,Ethiopia,11,7,0,0,0,0,0,,0
2021,Rwanda,Finland,39,28,0,0,0,0,0,,0
2021,Rwanda,France,4432,412,0,0,0,0,0,,0
2021,Rwanda,Gambia,5,0,0,0,0,0,0,,0
2021,Rwanda,United Kingdom of Great Britain and Northern Ireland,98,38,0,0,0,0,0,,0
2021,Rwanda,Germany,324,447,0,0,0,0,0,,0
2021,Rwanda,Ghana,29,5,0,0,0,0,0,,0
2021,Rwanda,Greece,10,0,0,0,0,0,0,,0
2021,Rwanda,Guinea,10,0,0,0,0,0,0,,0
2021,Rwanda,"China, Hong Kong SAR",35,0,0,0,0,0,0,,0
2021,Rwanda,Cote d'Ivoire,49,5,0,0,0,0,0,,0
2021,Rwanda,India,5,10,0,0,0,0,0,,0
2021,Rwanda,Ireland,35,0,0,0,0,0,0,,0
2021,Rwanda,Israel,0,18,0,0,0,0,0,,0
2021,Rwanda,Japan,5,0,0,0,0,0,0,,0
2021,Rwanda,Kenya,766,1223,0,0,0,0,0,,0
2021,Rwanda,Rep. of Korea,0,30,0,0,0,0,0,,0
2021,Rwanda,Liberia,5,0,0,0,0,0,0,,0
2021,Rwanda,Luxembourg,13,5,0,0,0,0,0,,0
2021,Rwanda,Mexico,0,5,0,0,0,0,0,,0
2021,Rwanda,Mali,15,5,0,0,0,0,0,,0
2021,Rwanda,Malawi,2514,4916,0,0,0,0,226,,0
2021,Rwanda,Mozambique,697,3241,0,0,0,0,0,,0
2021,Rwanda,Namibia,125,29,14,0,0,0,0,,0
2021,Rwanda,Netherlands (Kingdom of the),32,11,0,0,0,0,0,,0
2021,Rwanda,Niger,12,0,0,0,0,0,0,,0
2021,Rwanda,Norway,15,5,0,0,0,0,0,,0
2021,Rwanda,Philippines,18,0,0,0,0,0,0,,0
2021,Rwanda,Poland,5,0,0,0,0,0,0,,0
2021,Rwanda,Romania,8,5,0,0,0,0,0,,0
2021,Rwanda,South Africa,1014,1040,0,0,0,0,0,,0
2021,Rwanda,Rwanda,0,0,0,0,0,0,704,,8165
2021,Rwanda,Senegal,12,7,0,0,0,0,0,,0
2021,Rwanda,Spain,5,0,0,0,0,0,0,,0
2021,Rwanda,Eswatini,145,91,53,0,0,0,0,,0
2021,Rwanda,Sweden,55,31,0,0,0,0,0,,0
2021,Rwanda,Switzerland,103,11,0,0,0,0,0,,0
2021,Rwanda,United Rep. of Tanzania,69,30,0,0,0,0,5,,0
2021,Rwanda,Togo,113,12,0,0,0,0,0,,0
2021,Rwanda,Tunisia,6,5,0,0,0,0,0,,0
2021,Rwanda,Uganda,17537,8235,0,0,0,0,0,,0
2021,Rwanda,Ukraine,5,0,0,0,0,0,0,,0
2021,Rwanda,United States of America,1223,1456,0,0,0,0,0,,0
2021,Rwanda,Venezuela (Bolivarian Republic of),5,0,0,0,0,0,0,,0
2021,Rwanda,Zambia,812,18,6,0,0,0,5237,,0
2021,Rwanda,Zimbabwe,660,66,0,0,0,0,124,,0
2021,El Salvador,Argentina,47,36,0,0,0,0,0,,0
2021,El Salvador,Australia,12,30,0,0,0,0,0,,0
2021,El Salvador,Belgium,542,595,0,0,0,0,0,,0
2021,El Salvador,Brazil,59,6,0,0,0,0,0,,0
2021,El Salvador,Belize,70,1156,0,0,0,0,0,,0
2021,El Salvador,Canada,1604,431,0,0,0,0,0,,0
2021,El Salvador,Chile,9,27,0,0,0,0,0,,0
2021,El Salvador,Colombia,7,5,0,0,0,0,0,,0
2021,El Salvador,Costa Rica,1529,53,0,0,0,0,0,,0
2021,El Salvador,Denmark,5,0,0,0,0,0,0,,0
2021,El Salvador,Ecuador,27,5,0,0,0,0,0,,0
2021,El Salvador,Finland,10,5,0,0,0,0,0,,0
2021,El Salvador,France,111,5,0,0,0,0,0,,0
2021,El Salvador,United Kingdom of Great Britain and Northern Ireland,820,2287,0,0,0,0,0,,0
2021,El Salvador,Germany,143,65,0,0,0,0,0,,0
2021,El Salvador,Greece,12,0,0,0,0,0,0,,0
2021,El Salvador,Guatemala,278,485,0,0,0,0,18932,,0
2021,El Salvador,Honduras,22,0,0,0,0,0,0,,0
2021,El Salvador,Iceland,20,0,0,0,0,0,0,,0
2021,El Salvador,Ireland,34,42,0,0,0,0,0,,0
2021,El Salvador,Italy,3718,634,0,0,0,0,0,,0
2021,El Salvador,Mexico,12265,11443,0,0,0,0,33501,,0
2021,El Salvador,Malta,0,5,0,0,0,0,0,,0
2021,El Salvador,Netherlands (Kingdom of the),38,30,0,0,0,0,0,,0
2021,El Salvador,Nicaragua,212,100,0,0,0,0,516,,0
2021,El Salvador,Norway,9,0,0,0,0,0,0,,0
2021,El Salvador,Panama,363,952,0,0,0,0,0,,0
2021,El Salvador,Paraguay,12,5,0,0,0,0,0,,0
2021,El Salvador,Peru,10,5,0,0,0,0,0,,0
2021,El Salvador,El Salvador,0,0,0,71500,0,0,2634,,391
2021,El Salvador,Spain,859,3540,0,0,0,0,0,,0
2021,El Salvador,Sweden,142,43,0,0,0,0,0,,0
2021,El Salvador,Switzerland,8,5,0,0,0,0,0,,0
2021,El Salvador,Uruguay,48,7,0,0,0,0,0,,0
2021,El Salvador,United States of America,28996,131244,0,0,0,0,0,,0
2021,Saudi Arabia,Egypt,15,7,0,0,0,0,0,,0
2021,Saudi Arabia,Australia,200,69,0,0,0,0,0,,0
2021,Saudi Arabia,Austria,7,0,0,0,0,0,0,,0
2021,Saudi Arabia,Belgium,8,5,0,0,0,0,0,,0
2021,Saudi Arabia,Brazil,0,27,0,0,0,0,0,,0
2021,Saudi Arabia,Canada,552,70,0,0,0,0,0,,0
2021,Saudi Arabia,Czechia,5,0,0,0,0,0,0,,0
2021,Saudi Arabia,Ecuador,8,0,0,0,0,0,0,,0
2021,Saudi Arabia,France,42,0,0,0,0,0,0,,0
2021,Saudi Arabia,United Kingdom of Great Britain and Northern Ireland,288,195,0,0,0,0,0,,0
2021,Saudi Arabia,Georgia,0,6,0,0,0,0,0,,0
2021,Saudi Arabia,Germany,175,23,0,0,0,0,0,,0
2021,Saudi Arabia,Greece,8,0,0,0,0,0,0,,0
2021,Saudi Arabia,India,5,0,0,0,0,0,0,,0
2021,Saudi Arabia,Indonesia,0,6,0,0,0,0,0,,0
2021,Saudi Arabia,Ireland,20,0,0,0,0,0,0,,0
2021,Saudi Arabia,Iraq,0,6,0,0,0,0,0,,0
2021,Saudi Arabia,Jordan,0,0,0,0,0,0,20,,0
2021,Saudi Arabia,Rep. of Korea,0,5,0,0,0,0,0,,0
2021,Saudi Arabia,Lebanon,7,7,0,0,0,0,7,,0
2021,Saudi Arabia,Malta,5,0,0,0,0,0,0,,0
2021,Saudi Arabia,Netherlands (Kingdom of the),35,20,0,0,0,0,0,,0
2021,Saudi Arabia,Norway,8,0,0,0,0,0,0,,0
2021,Saudi Arabia,New Zealand,62,0,0,0,0,0,0,,0
2021,Saudi Arabia,Philippines,0,21,0,0,0,0,0,,0
2021,Saudi Arabia,Spain,5,5,0,0,0,0,0,,0
2021,Saudi Arabia,Sudan,0,0,0,0,0,0,5,,0
2021,Saudi Arabia,Sweden,60,0,0,0,0,0,0,,0
2021,Saudi Arabia,Switzerland,18,5,0,0,0,0,0,,0
2021,Saudi Arabia,Syrian Arab Rep.,6,0,0,0,0,0,0,,0
2021,Saudi Arabia,United States of America,628,1064,0,0,0,0,0,,0
2021,Senegal,Algeria,0,7,0,0,0,0,0,,0
2021,Senegal,Argentina,43,1383,0,0,0,0,0,,0
2021,Senegal,Austria,14,8,0,0,0,0,0,,0
2021,Senegal,Belgium,396,300,0,0,0,0,0,,0
2021,Senegal,Brazil,15,6389,0,0,0,0,0,,0
2021,Senegal,Bulgaria,0,5,0,0,0,0,0,,0
2021,Senegal,Canada,277,200,0,0,0,0,0,,0
2021,Senegal,Chile,5,0,0,0,0,0,0,,0
2021,Senegal,Cameroon,0,8,0,0,0,0,0,,0
2021,Senegal,Costa Rica,0,5,0,0,0,0,0,,0
2021,Senegal,Cyprus,0,39,0,0,0,0,0,,0
2021,Senegal,Finland,5,0,0,0,0,0,0,,0
2021,Senegal,France,2682,1136,0,0,0,0,0,,0
2021,Senegal,Gambia,4045,159,0,0,0,0,0,,0
2021,Senegal,United Kingdom of Great Britain and Northern Ireland,98,66,0,0,0,0,0,,0
2021,Senegal,Germany,202,318,0,0,0,0,0,,0
2021,Senegal,Guinea-Bissau,1818,8,0,0,0,0,0,,0
2021,Senegal,Greece,63,41,0,0,0,0,0,,0
2021,Senegal,Iceland,5,0,0,0,0,0,0,,0
2021,Senegal,India,0,28,0,0,0,0,0,,0
2021,Senegal,Ireland,5,5,0,0,0,0,0,,0
2021,Senegal,Italy,4647,561,0,0,0,0,0,,0
2021,Senegal,Jordan,0,5,0,0,0,0,0,,0
2021,Senegal,Rep. of Korea,0,50,0,0,0,0,0,,0
2021,Senegal,Luxembourg,5,10,0,0,0,0,0,,0
2021,Senegal,Mauritania,107,213,0,0,0,0,0,,0
2021,Senegal,Mexico,0,338,0,0,0,0,0,,0
2021,Senegal,Morocco,106,1118,0,0,0,0,0,,0
2021,Senegal,Malta,5,71,0,0,0,0,0,,0
2021,Senegal,Netherlands (Kingdom of the),17,20,0,0,0,0,0,,0
2021,Senegal,Portugal,5,71,0,0,0,0,0,,0
2021,Senegal,South Africa,5,779,0,0,0,0,0,,0
2021,Senegal,Spain,41,3065,0,0,0,0,0,,0
2021,Senegal,Sweden,57,27,0,0,0,0,0,,0
2021,Senegal,Switzerland,66,11,0,0,0,0,0,,0
2021,Senegal,Tunisia,0,37,0,0,0,0,0,,0
2021,Senegal,Uganda,10,0,0,0,0,0,0,,0
2021,Senegal,Ukraine,0,5,0,0,0,0,0,,0
2021,Senegal,Uruguay,0,261,0,0,0,0,0,,0
2021,Senegal,United States of America,385,719,0,0,0,0,0,,0
2021,Seychelles,Canada,5,0,0,0,0,0,0,,0
2021,Seychelles,United Kingdom of Great Britain and Northern Ireland,9,0,0,0,0,0,0,,0
2021,Singapore,Australia,6,37,0,0,0,0,0,,0
2021,Singapore,Canada,10,0,0,0,0,0,0,,0
2021,Singapore,United Kingdom of Great Britain and Northern Ireland,5,10,0,0,0,0,0,,0
2021,Singapore,Germany,7,5,0,0,0,0,0,,0
2021,Singapore,United States of America,6,48,0,0,0,0,0,,0
2021,Sierra Leone,Algeria,0,23,0,0,0,0,0,,0
2021,Sierra Leone,Angola,413,1497,0,0,0,0,0,,0
2021,Sierra Leone,Egypt,5,8,0,0,0,0,0,,0
2021,Sierra Leone,Argentina,37,5,0,0,0,0,0,,0
2021,Sierra Leone,Australia,30,134,0,0,0,0,0,,0
2021,Sierra Leone,Austria,19,8,0,0,0,0,0,,0
2021,Sierra Leone,Belgium,27,55,0,0,0,0,0,,0
2021,Sierra Leone,Brazil,166,361,0,0,0,0,0,,0
2021,Sierra Leone,Canada,28,61,0,0,0,0,0,,0
2021,Sierra Leone,Chile,0,5,0,0,0,0,0,,0
2021,Sierra Leone,Cameroon,0,5,0,0,0,0,0,,0
2021,Sierra Leone,Colombia,5,0,0,0,0,0,0,,0
2021,Sierra Leone,Cyprus,24,616,0,0,0,0,0,,0
2021,Sierra Leone,Czechia,5,0,0,0,0,0,0,,0
2021,Sierra Leone,Finland,5,10,0,0,0,0,0,,0
2021,Sierra Leone,France,1117,326,0,0,0,0,0,,0
2021,Sierra Leone,Gambia,105,11,0,0,0,0,0,,0
2021,Sierra Leone,United Kingdom of Great Britain and Northern Ireland,328,309,0,0,0,0,0,,0
2021,Sierra Leone,Germany,825,622,0,0,0,0,0,,0
2021,Sierra Leone,Ghana,87,20,0,0,0,0,0,,0
2021,Sierra Leone,Guinea-Bissau,10,5,0,0,0,0,0,,0
2021,Sierra Leone,Greece,206,111,0,0,0,0,0,,0
2021,Sierra Leone,Guinea,1651,33,0,0,0,0,5,,0
2021,Sierra Leone,Hungary,5,0,0,0,0,0,0,,0
2021,Sierra Leone,India,0,8,0,0,0,0,0,,0
2021,Sierra Leone,Ireland,63,32,0,0,0,0,0,,0
2021,Sierra Leone,Israel,5,12,0,0,0,0,0,,0
2021,Sierra Leone,Italy,438,100,0,0,0,0,0,,0
2021,Sierra Leone,Rep. of Korea,0,26,0,0,0,0,0,,0
2021,Sierra Leone,Liberia,15,0,0,0,0,0,0,,0
2021,Sierra Leone,Mauritania,0,140,0,0,0,0,0,,0
2021,Sierra Leone,Mexico,11,92,0,0,0,0,0,,0
2021,Sierra Leone,Malaysia,9,36,0,0,0,0,0,,0
2021,Sierra Leone,Morocco,0,93,0,0,0,0,0,,0
2021,Sierra Leone,Malta,5,40,0,0,0,0,0,,0
2021,Sierra Leone,Netherlands (Kingdom of the),303,60,0,0,0,0,0,,0
2021,Sierra Leone,Niger,0,5,0,0,0,0,0,,0
2021,Sierra Leone,Nigeria,24,0,0,0,0,0,0,,0
2021,Sierra Leone,Norway,9,0,0,0,0,0,0,,0
2021,Sierra Leone,Panama,5,0,0,0,0,0,0,,0
2021,Sierra Leone,Poland,7,0,0,0,0,0,0,,0
2021,Sierra Leone,Portugal,25,47,0,0,0,0,0,,0
2021,Sierra Leone,Romania,5,0,0,0,0,0,0,,0
2021,Sierra Leone,South Africa,19,13,0,0,0,0,0,,0
2021,Sierra Leone,Senegal,0,51,0,0,0,0,0,,0
2021,Sierra Leone,Spain,28,40,0,0,0,0,0,,0
2021,Sierra Leone,Sweden,68,10,0,0,0,0,0,,0
2021,Sierra Leone,Switzerland,39,5,0,0,0,0,0,,0
2021,Sierra Leone,Syrian Arab Rep.,20,0,0,0,0,0,0,,0
2021,Sierra Leone,Tunisia,5,133,0,0,0,0,0,,0
2021,Sierra Leone,Ukraine,5,0,0,0,0,0,0,,0
2021,Sierra Leone,United States of America,399,511,0,0,0,0,0,,0
2021,Sierra Leone,Venezuela (Bolivarian Republic of),5,0,0,0,0,0,0,,0
2021,Sierra Leone,Zambia,5,0,0,0,0,0,0,,0
2021,Sierra Leone,Zimbabwe,0,6,0,0,0,0,0,,0
2021,Solomon Islands,Australia,25,314,0,0,0,0,0,,0
2021,Solomon Islands,Germany,6,0,0,0,0,0,0,,0
2021,Solomon Islands,South Africa,7,0,0,0,0,0,0,,0
2021,Solomon Islands,Solomon Islands,0,0,0,1000,0,0,0,,0
2021,Somalia,Algeria,5,0,0,0,0,0,0,,0
2021,Somalia,Angola,271,1731,0,0,0,0,16,,0
2021,Somalia,Egypt,4698,2067,0,0,0,0,0,,0
2021,Somalia,Argentina,5,0,0,0,0,0,0,,0
2021,Somalia,Australia,524,141,0,0,0,0,0,,0
2021,Somalia,Austria,8414,1518,0,0,0,0,0,,0
2021,Somalia,Burundi,5,0,0,0,0,0,0,,0
2021,Somalia,Belgium,2551,1380,0,0,0,0,0,,0
2021,Somalia,Bangladesh,9,33,0,0,0,0,0,,0
2021,Somalia,Botswana,314,5,21,0,0,0,0,,0
2021,Somalia,Brazil,51,588,0,0,0,0,0,,0
2021,Somalia,Bosnia and Herzegovina,0,0,0,0,0,0,9,,0
2021,Somalia,Bulgaria,47,5,0,0,0,0,0,,0
2021,Somalia,Canada,1498,346,0,0,0,0,0,,0
2021,Somalia,Chad,7,0,0,0,0,0,0,,0
2021,Somalia,China,111,5,0,0,0,0,0,,0
2021,Somalia,Dem. Rep. of the Congo,15,73,0,0,0,0,0,,0
2021,Somalia,Colombia,11,0,0,0,0,0,0,,0
2021,Somalia,Costa Rica,7,7,0,0,0,0,0,,0
2021,Somalia,Cyprus,371,874,0,0,0,0,0,,0
2021,Somalia,Czechia,16,10,0,0,0,0,0,,0
2021,Somalia,Denmark,1360,21,0,0,0,0,0,,0
2021,Somalia,Djibouti,14178,141,27,0,0,0,0,,0
2021,Somalia,Ecuador,8,0,0,0,0,0,0,,0
2021,Somalia,Eritrea,0,0,53,0,0,0,0,,0
2021,Somalia,Ethiopia,223018,44,0,0,0,0,0,,0
2021,Somalia,Finland,2512,226,0,0,0,0,0,,0
2021,Somalia,France,9048,4209,0,0,0,0,0,,0
2021,Somalia,United Kingdom of Great Britain and Northern Ireland,2488,1141,0,0,0,0,0,,0
2021,Somalia,Georgia,5,10,0,0,0,0,0,,0
2021,Somalia,Germany,30283,5913,0,0,0,0,0,,0
2021,Somalia,Ghana,67,29,0,0,0,0,0,,0
2021,Somalia,Greece,4131,1292,0,0,0,0,0,,0
2021,Somalia,Guinea,6,0,0,0,0,0,0,,0
2021,Somalia,"China, Hong Kong SAR",36,0,0,0,0,0,0,,0
2021,Somalia,Croatia,29,0,0,0,0,0,0,,0
2021,Somalia,Hungary,606,0,0,0,0,0,0,,0
2021,Somalia,Iceland,97,10,0,0,0,0,0,,0
2021,Somalia,Cote d'Ivoire,5,0,0,0,0,0,0,,0
2021,Somalia,India,497,279,8,0,0,0,0,,0
2021,Somalia,Indonesia,1146,210,5,0,0,0,0,,0
2021,Somalia,Ireland,493,338,0,0,0,0,0,,0
2021,Somalia,Iraq,6,5,0,0,0,0,0,,0
2021,Somalia,Israel,0,11,0,0,0,0,0,,0
2021,Somalia,Italy,8151,973,0,0,0,0,0,,0
2021,Somalia,Jordan,601,55,7,0,0,0,0,,0
2021,Somalia,Japan,5,0,0,0,0,0,0,,0
2021,Somalia,Kenya,280479,8176,330,0,0,0,0,,0
2021,Somalia,Rep. of Korea,5,0,0,0,0,0,0,,0
2021,Somalia,Kuwait,202,443,0,0,0,0,0,,0
2021,Somalia,Liberia,5,0,0,0,0,0,0,,0
2021,Somalia,Libya,24,1275,32,0,0,0,0,,0
2021,Somalia,Lebanon,11,0,0,0,0,0,0,,0
2021,Somalia,Lesotho,5,6,0,0,0,0,0,,0
2021,Somalia,Liechtenstein,26,0,0,0,0,0,0,,0
2021,Somalia,Lithuania,22,0,0,0,0,0,0,,0
2021,Somalia,Luxembourg,57,35,0,0,0,0,0,,0
2021,Somalia,Latvia,5,0,0,0,0,0,0,,0
2021,Somalia,Mauritania,5,5,0,0,0,0,0,,0
2021,Somalia,Mexico,5,50,0,0,0,0,0,,0
2021,Somalia,Malaysia,2168,1047,0,0,0,0,0,,0
2021,Somalia,Malawi,66,63,0,0,0,0,0,,0
2021,Somalia,Morocco,22,16,0,0,0,0,0,,0
2021,Somalia,Mozambique,160,4370,0,0,0,0,0,,0
2021,Somalia,Malta,1776,160,0,0,0,0,0,,0
2021,Somalia,Namibia,5,5,0,0,0,0,0,,0
2021,Somalia,Nepal,21,9,0,0,0,0,0,,0
2021,Somalia,Netherlands (Kingdom of the),7284,826,0,0,0,0,0,,0
2021,Somalia,Niger,43,34,0,0,0,0,0,,0
2021,Somalia,Norway,3984,29,0,0,0,0,0,,0
2021,Somalia,Nauru,73,0,0,0,0,0,0,,0
2021,Somalia,New Zealand,10,0,0,0,0,0,0,,0
2021,Somalia,Pakistan,176,27,0,0,0,0,0,,0
2021,Somalia,Panama,0,101,0,0,0,0,0,,0
2021,Somalia,Philippines,30,31,0,0,0,0,0,,0
2021,Somalia,Papua New Guinea,11,0,0,0,0,0,0,,0
2021,Somalia,Poland,16,63,0,0,0,0,0,,0
2021,Somalia,Portugal,51,0,0,0,0,0,0,,0
2021,Somalia,Qatar,8,5,0,0,0,0,0,,0
2021,Somalia,Romania,270,48,0,0,0,0,0,,0
2021,Somalia,South Africa,22529,4551,0,0,0,0,0,,0
2021,Somalia,Rwanda,13,7,0,0,0,0,5,,0
2021,Somalia,Saudi Arabia,16,66,0,0,0,0,0,,0
2021,Somalia,Somalia,0,0,0,2967500,544249,0,17,,0
2021,Somalia,Spain,686,225,0,0,0,0,0,,0
2021,Somalia,Serbia and Kosovo: S/RES/1244 (1999),7,16,0,0,0,0,0,,0
2021,Somalia,South Sudan,5,30,0,0,0,0,0,,0
2021,Somalia,Sudan,354,205,0,0,0,0,0,,0
2021,Somalia,Slovakia,34,0,0,0,0,0,0,,0
2021,Somalia,Slovenia,51,0,0,0,0,0,0,,0
2021,Somalia,Eswatini,107,198,32,0,0,0,0,,0
2021,Somalia,Sweden,10330,528,0,0,0,0,0,,0
2021,Somalia,Switzerland,4459,150,0,0,0,0,0,,0
2021,Somalia,Syrian Arab Rep.,345,22,0,0,0,0,0,,0
2021,Somalia,United Rep. of Tanzania,162,0,0,0,0,0,0,,0
2021,Somalia,Thailand,196,10,0,0,0,0,0,,0
2021,Somalia,Tunisia,26,116,0,0,0,0,0,,0
2021,Somalia,United Arab Emirates,19,0,0,0,0,0,0,,0
2021,Somalia,Uganda,42202,11790,0,0,0,0,0,,0
2021,Somalia,Ukraine,83,102,0,0,0,0,0,,0
2021,Somalia,Uruguay,5,0,0,0,0,0,0,,0
2021,Somalia,United States of America,1515,331,0,0,0,0,0,,0
2021,Somalia,Yemen,75250,155,2266,0,0,0,0,,0
2021,Somalia,Zambia,3540,567,0,0,0,0,0,,0
2021,Somalia,Zimbabwe,13,22,0,0,0,0,0,,0
2021,Spain,Argentina,0,5,0,0,0,0,0,,0
2021,Spain,Belgium,0,10,0,0,0,0,0,,0
2021,Spain,Brazil,0,55,0,0,0,0,0,,0
2021,Spain,Canada,11,36,0,0,0,0,0,,0
2021,Spain,Costa Rica,0,9,0,0,0,0,0,,0
2021,Spain,Ecuador,5,0,0,0,0,0,0,,0
2021,Spain,Germany,21,12,0,0,0,0,0,,0
2021,Spain,Mexico,5,15,0,0,0,0,0,,0
2021,Spain,Peru,0,19,0,0,0,0,0,,0
2021,Spain,Switzerland,5,0,0,0,0,0,0,,0
2021,Spain,United States of America,8,262,0,0,0,0,0,,0
2021,Serbia and Kosovo: S/RES/1244 (1999),Albania,57,0,0,0,0,0,0,,0
2021,Serbia and Kosovo: S/RES/1244 (1999),Australia,0,21,0,0,0,0,0,,0
2021,Serbia and Kosovo: S/RES/1244 (1999),Austria,437,136,0,0,0,0,0,,0
2021,Serbia and Kosovo: S/RES/1244 (1999),Belgium,908,270,0,0,0,0,0,,0
2021,Serbia and Kosovo: S/RES/1244 (1999),Brazil,92,7,0,0,0,0,0,,0
2021,Serbia and Kosovo: S/RES/1244 (1999),Bosnia and Herzegovina,44,5,0,0,0,0,0,,0
2021,Serbia and Kosovo: S/RES/1244 (1999),Bulgaria,0,5,0,0,0,0,0,,0
2021,Serbia and Kosovo: S/RES/1244 (1999),Canada,183,39,0,0,0,0,0,,0
2021,Serbia and Kosovo: S/RES/1244 (1999),Colombia,5,0,0,0,0,0,0,,0
2021,Serbia and Kosovo: S/RES/1244 (1999),Cyprus,59,9,0,0,0,0,0,,0
2021,Serbia and Kosovo: S/RES/1244 (1999),Czechia,5,0,0,0,0,0,0,,0
2021,Serbia and Kosovo: S/RES/1244 (1999),Denmark,0,5,0,0,0,0,0,,0
2021,Serbia and Kosovo: S/RES/1244 (1999),Estonia,6,0,0,0,0,0,0,,0
2021,Serbia and Kosovo: S/RES/1244 (1999),Finland,36,7,0,0,0,0,0,,0
2021,Serbia and Kosovo: S/RES/1244 (1999),France,17972,1190,0,0,0,0,0,,0
